PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Size,Input case,CPU - readCSV,Time - readCSV,Memory - readCSV,CPU % of PKG,PKG %,full EC,nlog(n),n^2
7.867750767299107,6.82066650390625,0.40866001674107144,826.4692285714284,71.31428571428572,800000.0,random2,0.11070556640625018,28.442686904761672,0.00024326869419644126,86.69144086585871,100,0.11094883510044662,15687712.37954945,640000000000.0
8.332352075821314,7.21337890625,0.43715569911858976,893.63441025641,70.76923076923077,900000.0,random2,0.6167211288060894,72.61184615384582,0.05633075420673078,86.57074065775097,100,0.6730518830128203,17801608.928291213,810000000000.0
8.491346789944556,7.363235965851815,0.43673016948084675,927.894064516129,69.41935483870968,1000000.0,random2,0.4411590803349883,66.5471414392058,0.03420800902411597,86.71458306909983,100,0.47536708935910427,19931568.569324173,1000000000000.0
2.048171584670608,1.7726143501900338,0.13074225348395271,229.3576756756757,51.027027027027025,25000.0,random3,-0.03524367873733114,9.002729729729737,0.005765347867398657,86.54618409204764,100,-0.029478330869932484,365241.0118609203,625000000.0
2.615951950485642,2.2667104360219597,0.16094640783361486,266.16213513513514,60.0,50000.0,random3,0.09991491735876501,15.047690690690786,0.014233150997677357,86.64954398727212,100,0.11414806835644237,780482.0237218406,2500000000.0
3.3842863859953702,2.9384923864293984,0.20340530960648148,340.2100740740741,65.0,75000.0,random3,0.13888888888888928,21.827555555555648,0.013818811487268517,86.82753323091312,100,0.1527077003761578,1214595.2231368476,5625000000.0
3.6702473958333335,3.203720555160985,0.21559836647727273,345.4649393939394,67.72727272727273,100000.0,random3,0.33376104181463084,19.39905050505058,0.02260859325678663,87.28895383995162,100,0.3563696350714175,1660964.0474436812,10000000000.0
4.367250504032258,3.804224814138105,0.2434141097530242,424.9893870967742,69.16129032258064,200000.0,random3,0.17416238389256922,12.220872811059905,0.01273086477534563,87.10800561189896,100,0.18689324866791485,3521928.0948873623,40000000000.0
5.207805018271169,4.529564642137097,0.2851464056199597,502.01206451612916,70.29032258064517,300000.0,random3,-0.007578462817672715,0.6968803056028605,-0.0028110368142508224,86.97646371639262,100,-0.010389499631923538,5458380.89254739,90000000000.0
5.552408854166667,4.810664250300481,0.3100398137019231,554.2835897435898,72.58974358974359,400000.0,random3,0.3772797636933376,36.39318974358969,0.03509212955013735,86.64103052660536,100,0.41237189324347495,7443856.189774725,160000000000.0
6.15338134765625,5.337693737399194,0.33525823777721775,616.4621612903226,72.58064516129032,500000.0,random3,0.3033337187557281,47.14388856304981,0.015425696051365456,86.74407509998154,100,0.3187594148070936,9465784.284662087,250000000000.0
6.466366038602941,5.602526496438419,0.34735645967371326,663.6567352941175,72.38235294117646,600000.0,random3,0.29837166689296524,47.29373529411771,0.023019338461592043,86.64103552122523,100,0.3213910053545573,11516761.78509478,360000000000.0
7.229757308959961,6.263917922973633,0.3868598937988281,742.54546875,70.90625,700000.0,random3,0.22224159240722674,37.417293750000226,0.006789398193359386,86.64077721129938,100,0.22903099060058613,13591896.77754609,490000000000.0
7.7538433652935606,6.722857850970644,0.40233450224905304,812.6293939393942,70.54545454545455,800000.0,random3,0.44626131924715917,57.29827272727289,0.03090043501420453,86.70355505325733,100,0.4771617542613637,15687712.37954945,640000000000.0
8.25619828073602,7.1516065095600325,0.4241830926192434,882.0765263157894,69.55263157894737,900000.0,random3,0.5197451407449281,69.47841520467807,0.03649117096125731,86.62106052184691,100,0.5562363117061854,17801608.928291213,810000000000.0
8.769512939453126,7.597895812988281,0.46175384521484375,950.7970500000001,69.25,1000000.0,random3,0.6928946861853964,91.7730499999999,0.05863541823167068,86.63988371356565,100,0.751530104417067,19931568.569324173,1000000000000.0
2.120040090460526,1.839324951171875,0.13344212582236842,228.3017105263158,54.23684210526316,25000.0,random4,0.05173532586348695,2.228921052631648,0.009542364823190791,86.75897024062064,100,0.06127769068667774,365241.0118609203,625000000.0
2.794100080217634,2.4265529087611606,0.16617039271763392,280.209,61.0,50000.0,random4,0.1441534133184521,12.883933333333289,0.012455386207217256,86.84559747667146,100,0.15660879952566936,780482.0237218406,2500000000.0
3.2364181518554687,2.8131011962890624,0.19575653076171876,318.8082749999999,64.725,75000.0,random4,0.161636682458826,18.04235608108098,0.014101059372360641,86.92020203496527,100,0.17573774183118665,1214595.2231368476,5625000000.0
3.7504851512419872,3.272248096955128,0.21833057892628205,355.40371794871794,68.28205128205128,100000.0,random4,0.21688096224229048,16.557880110880035,0.015119799787768534,87.24866157306371,100,0.232000762030059,1660964.0474436812,10000000000.0
4.654849490603885,4.059169459987331,0.2584294499577703,448.78094594594586,69.35135135135135,200000.0,random4,0.0593212653759525,6.231151074151001,-0.0023596876624220053,87.20302274393677,100,0.0569615777135305,3521928.0948873623,40000000000.0
5.265053773537661,4.572228064903846,0.29505646534455127,512.5926410256411,72.58974358974359,300000.0,random4,0.3425941886482651,40.886426739926776,0.030604212275354814,86.84105161250241,100,0.3731984009236199,5458380.89254739,90000000000.0
5.6743621826171875,4.923924255371094,0.317987060546875,556.9238500000001,71.45,400000.0,random4,0.5218790827570734,41.81695810810834,0.044364805479307434,86.77493781512605,100,0.5662438882363808,7443856.189774725,160000000000.0
6.033928765190972,5.228630913628472,0.3240424262152778,613.177138888889,72.11111111111111,500000.0,random4,0.25846566094292545,38.26898263888893,0.014344321356879353,86.65383893478874,100,0.2728099822998048,9465784.284662087,250000000000.0
6.422969818115234,5.565206527709961,0.3456382751464844,655.3303125,70.875,600000.0,random4,0.07760734558105487,25.130312500000286,0.0008018493652343639,86.64537877811519,100,0.07840919494628923,11516761.78509478,360000000000.0
7.165307998657227,6.214803695678711,0.3787040710449219,733.18790625,72.3125,700000.0,random4,0.30781788296169665,36.740684027778,0.00969060262044269,86.73463439175762,100,0.31750848558213934,13591896.77754609,490000000000.0
7.753915497750947,6.716682202888258,0.40557861328125,817.3713030303029,70.54545454545455,800000.0,random4,0.38777752798906384,61.87359335288352,0.029617801789314502,86.62310293214387,100,0.41739532977837834,15687712.37954945,640000000000.0
8.352537093623992,7.23399894468246,0.4312015656502016,890.510709677419,68.51612903225806,900000.0,random4,0.22278256096851745,49.650940446649884,0.010026122441066987,86.60840249610646,100,0.23280868340958444,17801608.928291213,810000000000.0
8.752924601236979,7.594230651855469,0.4641927083333333,941.6798750000002,69.0,1000000.0,random4,0.6704057392321134,70.07826973684234,0.06363664593612939,86.76220803709698,100,0.7340423851682428,19931568.569324173,1000000000000.0
2.2451959425403225,1.9397149855090725,0.13639388545866934,238.22493548387095,56.0,25000.0,random5,0.021362585955501112,6.129821198156662,0.006594778315812205,86.39401794546208,100,0.027957364271313317,365241.0118609203,625000000.0
2.65812004937066,2.3064032660590277,0.161529541015625,267.2169166666667,61.55555555555556,50000.0,random5,0.09266686817956327,11.37408809523808,0.010645403180803564,86.76821299343102,100,0.10331227136036683,780482.0237218406,2500000000.0
3.29571533203125,2.874434407552083,0.197589111328125,314.0434666666667,66.0,75000.0,random5,0.26281265396255593,13.550682882882882,0.019523166965793926,87.21731454216591,100,0.28233582092834986,1214595.2231368476,5625000000.0
3.7825734991776314,3.2987076608758223,0.21904072008634867,360.4607105263158,69.0,100000.0,random5,0.2788118061266447,24.05018421052631,0.01970953690378288,87.20802547770701,100,0.29852134303042754,1660964.0474436812,10000000000.0
4.6140625,4.031753976004464,0.2556692940848214,436.0497142857142,70.02857142857142,200000.0,random5,-0.026101092104510393,-1.5357728937729576,-0.0037222949576465325,87.37970012336123,100,-0.029823387062156925,3521928.0948873623,40000000000.0
5.029960863517992,4.3613910097064394,0.2765133019649621,501.8040909090908,72.0,300000.0,random5,0.16684243359756845,23.213316715542305,0.013792394076857284,86.70824938896344,100,0.18063482767442574,5458380.89254739,90000000000.0
5.641765887920673,4.892451359675481,0.30654046474358976,565.0553333333334,72.43589743589743,400000.0,random5,0.3137623948317305,38.1257333333333,0.021110777243589784,86.71843987979871,100,0.3348731720753203,7443856.189774725,160000000000.0
5.873334884643555,5.085487365722656,0.3196754455566406,597.9129374999999,71.46875,500000.0,random5,0.32375381932114067,41.63069507575756,0.02398045857747394,86.58602762493915,100,0.3477342778986146,9465784.284662087,250000000000.0
6.294881184895833,5.444704182942709,0.34007364908854165,654.6427333333332,71.33333333333333,600000.0,random5,0.32596028645833375,45.03761568627442,0.02532791436887255,86.49415331312258,100,0.3512882008272063,11516761.78509478,360000000000.0
7.1453387920673075,6.185279259314904,0.3895107171474359,737.6759487179487,69.97435897435898,700000.0,random5,0.5875860669834898,65.28958029689613,0.043152267311909576,86.5638346803338,100,0.6307383342953994,13591896.77754609,490000000000.0
7.846515077533144,6.7929909446022725,0.4104355320785985,828.7750606060605,70.21212121212122,800000.0,random5,0.2569802024147725,48.16689393939407,0.022004406861584613,86.57334979260516,100,0.2789846092763571,15687712.37954945,640000000000.0
8.339449795809658,7.217566287878788,0.4315814393939394,895.0186666666667,70.18181818181819,900000.0,random5,0.5422344785748106,82.4820606060606,0.04165741891571967,86.54727187764131,100,0.5838918974905303,17801608.928291213,810000000000.0
8.667083740234375,7.5094766055836395,0.4494593003216912,943.8236764705882,69.91176470588235,1000000.0,random5,0.43888181798598325,74.84333272058814,0.03811095742618337,86.64363736008588,100,0.4769927754121666,19931568.569324173,1000000000000.0
2.118673224198191,1.8243922183388157,0.13210738332648025,229.60692105263158,56.3421052631579,25000.0,random6,0.034485689320958635,12.266006766917258,0.010316088683623117,86.11012767338174,100,0.04480177800458175,365241.0118609203,625000000.0
2.6644149288054435,2.312165291078629,0.16108359059979838,267.56516129032264,61.0,50000.0,random6,0.12335386001866278,10.36951264167402,0.014239603057568634,86.77947515161458,100,0.1375934630762314,780482.0237218406,2500000000.0
3.1929083930121527,2.7763502332899304,0.19113328721788195,315.96705555555553,66.52777777777777,75000.0,random6,0.1373049667458126,14.99611437908493,0.014355728049683408,86.95364512699827,100,0.15166069479549601,1214595.2231368476,5625000000.0
3.6575425091911766,3.1886614631204044,0.21178660673253677,349.162294117647,68.55882352941177,100000.0,random6,0.17195256293182704,9.746225152129739,0.008867863467450554,87.18043481675187,100,0.1808204263992776,1660964.0474436812,10000000000.0
4.601033528645833,4.009331597222222,0.2508680555555556,441.4202592592592,70.0,200000.0,random6,0.1653266856872957,10.09505337690615,0.00571316987081294,87.13980396492005,100,0.17103985555810863,3521928.0948873623,40000000000.0
4.88326416015625,4.24217529296875,0.26693115234375,475.5662000000001,70.14285714285714,300000.0,random6,0.16182789522058805,6.163758823529292,0.008434699563419079,86.87171436642112,100,0.17026259478400713,5458380.89254739,90000000000.0
5.373523418719952,4.65716552734375,0.29226449819711536,543.3196923076922,71.0,400000.0,random6,0.23590785435267847,29.40086373626366,0.01806144295157963,86.66874905800917,100,0.2539692973042581,7443856.189774725,160000000000.0
6.054385811941964,5.255875069754464,0.3272077287946429,602.299142857143,72.65714285714286,500000.0,random6,0.13921761190084592,18.97124812030097,0.009330210291353391,86.81103637940485,100,0.1485478221921993,9465784.284662087,250000000000.0
6.468888346354166,5.608848063151042,0.34842122395833336,656.2537666666666,72.0,600000.0,random6,0.37496337890625053,40.047000000000025,0.026212565104166696,86.70497561319266,100,0.40117594401041723,11516761.78509478,360000000000.0
7.164132254464286,6.213649204799107,0.3802403041294643,733.6068571428573,71.74285714285715,700000.0,random6,0.3103075299944189,37.956757142857214,0.006750924246651802,86.73275400418675,100,0.3170584542410707,13591896.77754609,490000000000.0
7.8163254196579395,6.77777759448902,0.4047191722972973,822.9166216216214,70.62162162162163,800000.0,random6,0.4634232883134253,67.15400257400233,0.02915532371098778,86.71309382082548,100,0.49257861202441305,15687712.37954945,640000000000.0
8.248280552455357,7.1403267996651785,0.42493722098214287,885.4148857142858,70.6,900000.0,random6,0.3873860148640418,57.508552380952324,0.029999069940476186,86.56745795994583,100,0.41738508480451797,17801608.928291213,810000000000.0
8.643305161420036,7.495361328125,0.4540010340073529,930.8280294117646,70.32352941176471,1000000.0,random6,0.5570464263091219,62.68897535771043,0.05179749990684618,86.71869369579869,100,0.6088439262159682,19931568.569324173,1000000000000.0
2.1253221299913196,1.8363257514105902,0.130035400390625,225.0435555555556,57.0,25000.0,random7,0.02365870782506385,-2.2665497076022803,0.004677220394736836,86.4022317133681,100,0.028335928219800688,365241.0118609203,625000000.0
2.647555881076389,2.298609415690104,0.15991380479600695,264.7007222222222,61.666666666666664,50000.0,random7,0.11953226725260402,3.1156388888888955,0.009728325737847238,86.8200528691233,100,0.12926059299045126,780482.0237218406,2500000000.0
3.175887258429276,2.760910837273849,0.19301083213404605,309.85060526315795,65.78947368421052,75000.0,random7,0.17049869738127077,13.889792763158084,0.019901777568616358,86.93352794391494,100,0.19040047494988713,1214595.2231368476,5625000000.0
